Date,Close,High,Low,Open,Volume,Month,Year,Week,Daily_Return_Rate,RSI,PPO,MACD,Signal,VWAP,OBV,CMF,PVT,ROC
2010-01-04,15.554350852966309,15.622846540227057,15.492058462641484,15.559314060671014,78541293,1,2010,1,-0.00031898627955910015,54.17704534211563,0.0,0.0,0.0,15.556418618611616,0,-0.04743014080824999,74697375.89410031,1.106343330127082
2010-01-05,15.485855102539062,15.581401839329637,15.42505176979966,15.565022208684978,120638494,1,2010,1,-0.005086218643603442,0.0,0.0,0.0,0.0,15.520694382882406,-120638494,-0.153293487190988,-531248.4111393809,1.106343330127082
2010-01-06,15.09547519683838,15.53226215761996,15.048322350583744,15.53226215761996,159744526,1,2010,1,-0.028121271476691963,0.0,0.0,0.0,0.0,15.389248476417634,-280383020,-0.44340256590856225,-4558217.059829332,1.106343330127082
2010-01-07,14.744060516357422,15.138658813501598,14.708075122116917,15.12376824000484,257533695,1,2010,1,-0.025106687541206055,0.0,0.0,0.0,0.0,15.169650922466051,-537916715,-0.6061007518511698,-10553465.302194063,1.106343330127082
2010-01-08,14.940614700317385,14.971139899965095,14.62022126215715,14.691943080437222,189680313,1,2010,1,0.016925713536916506,19.521801027323775,0.0,0.0,0.0,15.093024996824065,-348236402,-0.2691282791011187,-8024822.728214986,1.106343330127082
2010-01-11,14.918030738830566,15.001168979409938,14.74257094578522,15.001168979409938,289597429,1,2010,2,-0.005542117463877916,19.093524939922318,0.0,0.0,0.0,15.038641524090645,-637833831,-0.1036436350232862,-8462572.935579522,1.106343330127082
2010-01-12,14.654220581054688,14.844818965588177,14.592674146207548,14.832162453642011,194859654,1,2010,2,-0.011997028291962279,15.19860124080158,0.0,0.0,0.0,14.987094933793752,-832693485,-0.16527137495001332,-11908467.166919798,1.106343330127082
2010-01-13,14.570090293884276,14.602104552913431,14.24274853391611,14.307025069831548,260838034,1,2010,2,0.018387136582813365,14.27026413234043,0.0,0.0,0.0,14.900434291194818,-1093531519,0.0006861732362363747,-13405945.561216377,1.106343330127082
2010-01-14,14.638586044311523,14.746542224316714,14.463870303098972,14.49092135256078,170239717,1,2010,2,0.010190152037823872,18.331586525682198,0.0,0.0,0.0,14.872342229949108,-923291802,0.023971232979602526,-12605628.134677721,1.106343330127082
2010-01-15,14.39413356781006,14.730658619622265,14.34549071222409,14.725198426061205,218194794,1,2010,2,-0.02248287925717955,15.680485391209729,0.0,0.0,0.0,14.829347288772748,-1141486596,-0.06279423506421015,-16249303.663965166,1.106343330127082
2010-01-19,14.583243370056152,14.65273303025752,14.30206144746142,14.423915182838805,173315202,1,2010,3,0.011046112320939896,24.16479848502229,0.0,0.0,0.0,14.803375389729245,-968171394,-0.008132837662219068,-13972292.448107176,1.106343330127082
2010-01-20,14.404309272766112,14.542542637692735,14.277243362792902,14.542542637692735,130515377,1,2010,3,-0.009505446768870895,22.06414350234533,0.0,0.0,0.0,14.7803783504531,-1098686771,-0.010108338342280074,-15573695.549828466,1.106343330127082
2010-01-21,14.46808910369873,14.56338876935168,14.201797769681445,14.479505526233377,253253712,1,2010,3,-0.0007884538953324216,24.40646478155486,-0.4224234887090541,-0.06253526760981565,-0.0069483630677572945,14.742923421317967,-845433059,0.03887952376455827,-14452331.197776036,1.106343330127082
2010-01-22,13.649858474731444,14.16085032923724,13.27387290718866,14.009463460638957,273035583,1,2010,3,-0.02566871935658782,17.61476620254983,-0.9041302023982561,-0.13310147467113786,-0.021737415808994836,14.639616666988994,-1118468642,0.020044036156309338,-29893629.29922515,1.106343330127082
2010-01-25,13.40143585205078,13.646632387259318,13.290005514966635,13.564982247968851,177458675,1,2010,4,-0.012056513818332525,16.24248996543649,-1.2728852227250944,-0.18626753489176373,-0.04243380857474636,14.567753354271776,-1295927317,-0.0037458705263696706,-33123314.760253564,-13.84123980014862
2010-01-26,13.461493492126465,13.639682435057656,13.309362577273191,13.351055232145876,174873019,1,2010,4,0.008271874998665406,18.173978100931336,-1.510265740532214,-0.21989832321802716,-0.0668669555989716,14.506281089128146,-1121054298,-0.00795434481347745,-32339633.00032906,-13.072326952618091
