Date,Close,High,Low,Open,Volume,Month,Year,Week,Daily_Return_Rate,RSI,PPO,MACD,Signal,VWAP,OBV,CMF,PVT,ROC
2010-02-02,0.3838002681732178,0.3886149731474398,0.3773806706513471,0.3785270263755642,849812000,2,2010,5,0.01393095190096579,42.4879636440838,-4.0714388221761055,-0.016201824304603374,-0.009237623001754687,0.3955291013847911,-1565924000,0.020590837138588444,-56140648.22741081,-5.263126146169267
2010-02-03,0.3870099782943725,0.3886148978623818,0.3785269530448098,0.3803611273144839,562296000,2,2010,5,0.017480364060419102,41.543570700121954,-4.062103464048213,-0.016144496699174227,-0.010921555977580785,0.39513072170973634,-1003628000,0.03500267911183276,-51438183.659381196,-5.750962892040851
2010-02-04,0.3645412921905517,0.3835707931042152,0.3604144081935354,0.3835707931042152,783480000,2,2010,5,-0.049611443977939276,37.260714175637304,-4.453723740131245,-0.017637250756008083,-0.012558268231360093,0.3938795157192186,-1787108000,-0.03781696750505751,-96924778.77562267,-9.812835460671748
2010-02-05,0.3718781471252441,0.372795248104244,0.3576633142665953,0.3640829391257653,604856000,2,2010,5,0.021410528101637037,43.24744889203783,-4.7618965584521185,-0.018809766819079754,-0.014061901497605975,0.39291916052815923,-1182252000,0.01737723882049263,-84751286.16052924,-5.201584217869173
2010-02-08,0.3711901605129242,0.3801317475289901,0.3638534926521554,0.3707316238962381,445160000,2,2010,6,0.0012368424680556456,40.15878553965897,-4.9486370601548275,-0.0195002606511116,-0.015405449530578522,0.39236722576845634,-1627412000,0.0006486817735148404,-85574846.57328233,-7.114176014108703
2010-02-09,0.3682097196578979,0.3789854830517168,0.3645413985149403,0.3771513088146027,930144000,2,2010,6,-0.02370822783250695,39.779950985311345,-4.902700804087004,-0.019270515594726922,-0.01647606116145787,0.3912428232966562,-2557556000,-0.021422071868677162,-93043361.29583533,-7.488466072863946
2010-02-10,0.3753172755241394,0.3787563432610094,0.3679806031517396,0.3705025970912899,535828000,2,2010,6,0.0129949923985639,44.654173273278076,-4.628954719273843,-0.01810799615505415,-0.017168336265704347,0.3907455413620875,-2021728000,-0.005671177568476367,-82700268.10363266,-3.9882342195991334
2010-02-11,0.3925123810768127,0.3966392650887995,0.378526837294875,0.3812780841924453,695980000,2,2010,6,0.029464837739525098,55.061309972975955,-3.8289753551562575,-0.014923185110092163,-0.01731151282401023,0.3906906252410079,-1325748000,-0.009765704291003003,-50814047.18338131,4.009709077518389
2010-02-12,0.3977857232093811,0.4058102113477131,0.3854050679686212,0.389761235071049,780212000,2,2010,6,0.02058821508216267,54.71401150551749,-3.1505615140893783,-0.012236604323753952,-0.016981322268178247,0.3909103671594249,-545536000,-0.007588854014056194,-40332021.62116009,3.643940923420975
2010-02-16,0.4051223695278168,0.4067272889290476,0.3982442372297469,0.4030589407709031,457024000,2,2010,7,0.005119421871568209,61.66128758633679,-2.1867819258613355,-0.00847714050458026,-0.01612302406817568,0.39118811398361486,-88512000,0.03551464056537148,-31902801.437026374,9.006777935448127
2010-02-17,0.4090200662612915,0.4103956765460191,0.3973272285191074,0.4101664218308675,876560000,2,2010,7,-0.002794854743250256,59.93317081025292,-0.819087696591789,-0.003170095384120941,-0.014681423922058647,0.3917784935377309,788048000,0.05838284104604768,-23469386.484707825,7.147136512701029
2010-02-18,0.3821952044963836,0.3886147991438592,0.3716487256232978,0.386551343365422,1515508000,2,2010,7,-0.011269237434573804,54.39393584287831,-0.40210349414081037,-0.001550507278014479,-0.012894007980059359,0.3910527695688316,-727460000,0.047031706997627834,-122861313.5732966,3.6047326642830955
2010-02-19,0.3801317811012268,0.3847172023355876,0.3782976071412292,0.3805903177584096,510548000,2,2010,7,-0.0012048037897640018,59.933170810252946,-0.23269628485661503,-0.0008950380560678872,-0.010903482561946929,0.39083446162179464,-1238008000,0.05634193988672035,-125617697.41892512,7.732284246672548
2010-02-22,0.3808196187019348,0.387468496221361,0.3782976259650373,0.3817366920619333,458084000,2,2010,8,-0.0024023715274655317,50.413204052249235,-0.06898349460135655,-0.00026454585484969595,-0.008766180917917829,0.3906685558393462,-779924000,0.09946866120861615,-124788807.50456455,0.24139011713356684
2010-02-23,0.3716487884521484,0.3835708791950765,0.3677511582110548,0.3819659870947096,489764000,2,2010,8,-0.027010778423061578,44.773151471643914,0.41333230807809507,0.001579918731481611,-0.006449465992783547,0.39033971485826546,-1269688000,0.10214645570628327,-136583216.9464056,-3.1660946405553716
2010-02-24,0.3794439733028412,0.3831123213277601,0.3737121965959474,0.3748585519373262,445868000,2,2010,8,0.012232404307749759,46.869061035260934,0.7083818520641357,0.0027042161195706127,-0.004136997962269684,0.39013137077698434,-823820000,0.1596708662961029,-127231313.78674763,-1.9549896426123579
2010-02-25,0.3760048747062683,0.3769219752986853,0.3613315112089796,0.3707316351264812,576972000,2,2010,8,0.0142238726889008,55.63061665187241,1.0539171549213329,0.004013709341868399,-0.0020328985787185106,0.3897057587987143,-1400792000,0.150733679795919,-132460711.89311357,3.1446595382463296
2010-02-26,0.3714194893836975,0.3769220114724909,0.3691267786795171,0.3741707367624604,393396000,2,2010,8,-0.007352919692673552,49.768460846864635,1.3964958251739497,0.00530409182493502,-8.393233997529127e-05,0.38944283625857257,-1794188000,0.1688709486504208,-137258182.26039866,-0.12333549177120777
2010-03-01,0.3863220810890198,0.388156254986288,0.3686682154067519,0.3716487445734047,555868000,3,2010,9,0.0394817330338565,56.6801697200934,1.6851644024098495,0.006397524514259401,0.00156880821767356,0.3892655295209263,-1238320000,0.24167637709123585,-114954899.63029315,4.0765952834487145
2010-03-02,0.3860929012298584,0.3945759264004268,0.3833416535166025,0.3897612497350468,538648000,3,2010,9,-0.009411783515375275,58.09129738531599,1.4547020122821523,0.005527476278635146,0.002535205069090903,0.3892402154277494,-1776968000,0.15857973920798796,-115274444.5872616,4.8567923705478755
2010-03-03,0.3812781572341919,0.3904490002037999,0.3780683731273362,0.3883855714681453,399300000,3,2010,9,-0.018299892570896724,52.75416097054245,1.1184831412698981,0.004248850047588348,0.003179578105268995,0.3891526735947176,-2176268000,0.13928817748615102,-120253886.76645118,1.5882247098079827
2010-03-04,0.3819660246372223,0.3858636279301331,0.3771513205316273,0.3828830981186349,557396000,3,2010,9,-0.0023951788050160174,44.25007791090247,0.5055153335770907,0.0019223378636897825,0.0034926198741309583,0.38900250994415037,-1618872000,0.11347070219341251,-119248283.55602644,-2.6868850380356615
2010-03-05,0.393658846616745,0.3964100942858098,0.3792147621900666,0.3792147621900666,632832000,3,2010,9,0.03808945712782892,47.897200874071984,0.048248325388600355,0.00018369654814404113,0.003542424585574707,0.38901939039188826,-986040000,0.19021617407910252,-99875901.08831042,-1.0374622194431695
2010-03-08,0.3879270553588867,0.3950344699697682,0.3863221358890771,0.3938881145377725,439312000,3,2010,10,-0.01513388944442024,41.09266283498288,-0.018496552840582926,-7.055757137447438e-05,0.0033590383297018083,0.38903067359953314,-1425352000,0.1266651858935359,-106272415.99636666,-4.244474129871365
2010-03-09,0.4023710489273071,0.4062686510547431,0.391595288420922,0.3918245703883502,830832000,3,2010,10,0.026916327703757546,46.8950025886112,-0.031822557972872235,-0.00012199752605879244,0.0030450145912985413,0.38933957663462143,-594520000,0.15713187874650192,-75337393.80943605,-1.625596855127612
2010-03-10,0.403288185596466,0.4076443523442506,0.4009954748864534,0.4012247568899617,418520000,3,2010,10,0.005142824990408658,62.99438814309336,0.22144373776773738,0.0008509363501499889,0.0026935953699964957,0.3895428665314901,-176000000,0.19084373611669614,-74383448.3409445,5.518902605770917
2010-03-11,0.3941173553466797,0.4014540517181085,0.3925124632646553,0.4000784143156485,540660000,3,2010,10,-0.01489972654277153,57.92210616018632,0.604814566058894,0.002326505879561125,0.002362752487177174,0.38965717578910936,-716660000,0.14615642826847774,-86678133.03525586,3.6791383779954474
2010-03-12,0.3954930007457733,0.3996198857053281,0.3934295446003614,0.3984735302905222,520352000,3,2010,10,-0.007479868343013397,58.24744841125597,0.8669444825037829,0.0033376547388541122,0.0020227669565765862,0.3897659991777525,-196308000,0.10204354732391818,-84861872.40882517,3.8531055973046566
2010-03-15,0.3934296667575836,0.398932190855909,0.3897613446899774,0.3950345867016436,358904000,3,2010,11,-0.004062732727937368,63.30542667045832,0.9527618046790708,0.0036786294136291753,0.0018173395271314785,0.38981462740104095,-555212000,0.08508045049579607,-86734317.23161803,5.860607913226019
2010-03-16,0.4071857333183288,0.4094784435646585,0.3929709079260751,0.3932001898832128,664988000,3,2010,11,0.03556850631041133,65.79638213146686,1.3681851388902304,0.005301165657165763,0.0019342634837511913,0.39009115131058997,109776000,0.10030365465527308,-63483352.79498536,7.3111610586436715
2010-03-17,0.4149810075759887,0.4204835294987919,0.4094785129844522,0.4094785129844522,651168000,3,2010,11,0.0134378103296117,71.14437689969606,1.543168383371386,0.00600514618250042,0.0023879088525079286,0.3905842506768374,760944000,0.04208800038639816,-51017215.7659565,10.365858394832838
2010-03-18,0.4003077149391174,0.4156688724348977,0.3966393665828401,0.4156688724348977,740964000,3,2010,11,-0.036955275014455634,64.12564039341387,1.5254877273030594,0.0059551757115584025,0.0030291843151095243,0.39088454382311427,19980000,-0.03169984219713943,-77216924.68491432,7.7777893678532
2010-03-19,0.3954930007457733,0.4074150915935,0.3904490150556125,0.4062687361786942,584612000,3,2010,11,-0.02652366395277152,54.975181085435864,1.6269165168308737,0.006363756572588919,0.003744108108883235,0.39100253177018107,-564632000,-0.03316766645944717,-84248364.72205512,2.3739051184703817
2010-03-22,0.4019125699996948,0.4035174620082103,0.3904489892772211,0.3904489892772211,435336000,3,2010,12,0.029359995895224384,58.04195719440201,1.957626962417119,0.00766442295832509,0.004609265940481444,0.39109837253020646,-129296000,0.016369279485709112,-77182071.27196796,4.097373642313685
2010-03-23,0.410166472196579,0.4122299015426821,0.4021419548929171,0.404893230462756,493612000,3,2010,12,0.013023783400369901,64.1892839420151,2.184705702788474,0.00856387576995754,0.00546625920934895,0.3913384258425606,364316000,0.06646864719002851,-67044978.09468447,7.576703363220218
2010-03-24,0.3964101374149322,0.4078737207239272,0.3957223185900143,0.4067273651261551,436252000,3,2010,12,-0.025366445918933417,56.28744596831523,2.452626284021852,0.009605885125123559,0.0062750791255225535,0.39144471363787864,-71936000,0.02151954722778448,-81676180.2234796,3.7815176864037605
2010-03-25,0.3975563645362854,0.4046637778781128,0.3966392912869432,0.4021417854455251,495184000,3,2010,12,-0.011402498012385336,51.86809262542014,2.46553521268783,0.009645573030679644,0.00697595893572539,0.3915569928607299,423248000,-0.06168787682244218,-80244346.68218434,0.9900750238530565
2010-03-26,0.3975563645362854,0.4051223145027839,0.3943465808323234,0.4009954302182152,344676000,3,2010,12,-0.008576321381164683,54.88369435624097,2.1891153673659347,0.008577107427976072,0.007520234270652824,0.3916275528133652,423248000,-0.05984154051136805,-80244346.68218434,2.482247382433851
2010-03-29,0.4026004672050476,0.4035175407227316,0.3945759509345864,0.4000784740345079,394456000,3,2010,13,0.006303746225352191,50.12861725589791,2.144250311295341,0.008419853181411086,0.007866755106680081,0.3917197916625882,817704000,-0.0739043136072247,-75239580.71741341,0.057016596584706335
2010-03-30,0.4042052924633026,0.4092492506362461,0.3973271602280337,0.4071858218981727,324104000,3,2010,13,-0.0073198261692310395,50.5102174471719,2.095285500289518,0.008246428500383318,0.008115786475333737,0.39182347364798437,1141808000,-0.04381433675224491,-73947654.03607507,0.22740732299910946
2010-03-31,0.3989320695400238,0.4044345919650233,0.396868613381423,0.4026004178233568,389840000,3,2010,13,-0.00911163555956,52.80001719301201,1.9399942244587163,0.007655605100668372,0.008304723074123733,0.3919092724587521,751968000,-0.04238637084314509,-79033468.7513726,1.2216448040226298
2010-04-01,0.3948051631450653,0.4053516433892938,0.3906782783829208,0.4007662219494149,339664000,4,2010,13,-0.014874154751250509,49.61238878009949,1.5265462840689743,0.006033075925631404,0.008267980780017344,0.39195446630758135,412304000,-0.06395874269089209,-82547253.78087258,-0.1739190325520214
2010-04-05,0.4007661938667297,0.4014540125007679,0.3968685640509352,0.3973271280278044,413636000,4,2010,14,0.008655502220539596,53.96031846898078,0.9834709542299527,0.003896149687277972,0.007849283749900996,0.3920381622106154,825940000,-0.07972726404349562,-76301902.570305,1.8647620474605824
2010-04-06,0.3909075856208801,0.3966393627907204,0.3840294256858023,0.3957222620447843,809260000,4,2010,14,-0.012166807090977535,40.82693978069462,0.595411372517872,0.002363263414456307,0.00716032682151197,0.3920068296033119,16680000,-0.04237343121314128,-96209213.693681,-3.997720540155266
2010-04-07,0.3934296667575836,0.4000785466266505,0.3851758942757342,0.3883857068325767,817468000,4,2010,14,0.012986986483468134,37.08801872956233,0.4828845568145171,0.0019179502358803169,0.006306111833818277,0.3920250259007307,834148000,-0.07205650057860488,-90935024.34945507,-5.1933318453034865
2010-04-08,0.3870099782943725,0.3938881386384681,0.3849465493230336,0.3909076088666566,1037600000,4,2010,14,-0.00997072066103892,41.15856244159513,0.16131947528266408,0.0006407953989811532,0.005305580985851778,0.39193856687015727,-203452000,-0.10765601309742916,-107865798.29013035,-3.321878681945293
2010-04-09,0.3895318508148193,0.390907487924286,0.3840293297082151,0.3860927853724151,817572000,4,2010,14,0.008907354844993942,45.91188927071991,-0.351212544195076,-0.00139620613593322,0.004197435034306301,0.3918644861610853,614120000,-0.02933996524546931,-102538255.13640207,-1.5072706519997099
2010-04-12,0.3966393172740936,0.3982442092312245,0.3893026214736102,0.3899904401213138,546460000,4,2010,15,0.017048820865228208,46.417445609016596,-0.4876789304815809,-0.0019414652234468477,0.0030461774337665307,0.3919014975878534,1160580000,0.01793135565883377,-92567450.14777116,-1.312039761683805
2010-04-13,0.4048931002616882,0.406268710272978,0.3966393308688802,0.3982442228810186,648696000,4,2010,15,0.016695477294233232,46.417358817271804,-0.44215844936492377,-0.001762157258314967,0.0019341123494667212,0.39206313353895395,1809276000,0.06447651185808487,-79068546.29296066,-1.2856662580561808
2010-04-14,0.4099370837211609,0.4156688607851589,0.4035174879432293,0.4136054319746272,900720000,4,2010,15,-0.008869197476331326,60.42397844143166,-0.3948528135214312,-0.0015769702119705076,0.0009082706480624011,0.39242566506514415,2709996000,0.026229089914965156,-67847765.35428841,3.4123613473763683
2010-04-15,0.4129174947738647,0.4154394868908448,0.4071857193546017,0.4113126031227233,957596000,4,2010,15,0.0039018781310296113,61.51198650635817,-0.2808618780567236,-0.0011228504471289535,0.00011316771775569483,0.39284084073703385,3667592000,0.05677653225959437,-60885648.93262245,3.863887390030015
2010-04-16,0.3911368548870086,0.397785733050596,0.3824245477978803,0.3961808408494785,1917736000,4,2010,15,-0.012731524199036868,46.37310192451911,-0.4368746331774235,-0.0017445280383794337,-0.0005135742517617947,0.39274265114950513,1749856000,0.10607890264239277,-162042702.68481332,-1.6147420144473308
2010-04-19,0.3893027007579803,0.3904490562938613,0.3762342531151912,0.3881563452220993,1094492000,4,2010,16,0.0029533345261303417,42.2042600267732,-0.5917288964019307,-0.0023617964142408354,-0.0010385808993948105,0.3925729211315379,655364000,0.18694037152573997,-167175093.03848732,-3.3029684588752994
2010-04-20,0.3906782269477844,0.3961807483499597,0.3856342694942385,0.3920538641311443,678188000,4,2010,16,-0.003508796390538085,42.048456984449494,-0.631789969000931,-0.0025205241563993064,-0.0015317447207592132,0.3925485578693906,1333552000,0.1578364966015424,-164778846.22644472,-3.346582978436953
2010-04-21,0.3805902898311615,0.3932002246316186,0.3760048689332732,0.3927416880080826,895908000,4,2010,16,-0.030939924504961257,39.79584663328994,-0.9305992340067123,-0.0037080273032188416,-0.002014947243225879,0.39238013630892227,437644000,0.103608162284525,-187912624.72464436,-4.597720040409567
2010-04-22,0.3821952044963836,0.3833415597073162,0.3691267332267404,0.3743999726632833,656932000,4,2010,16,0.020820599365029783,42.78210880060043,-0.8736933819093191,-0.0034728848781341304,-0.002245689325692647,0.3921942537630385,1094576000,0.166796282595785,-185142402.18081275,-3.193970045434374
2010-04-23,0.3769219815731048,0.3819659392559356,0.3702731046596443,0.381048838648252,752916000,4,2010,16,-0.010830257585318944,36.24334630572313,-0.8546597503002126,-0.0033847166177554677,-0.002406050591726938,0.39195993701350057,341660000,0.19681099420617643,-195530533.33419815,-5.94965659742099
2010-04-26,0.3805902898311615,0.3851757107290497,0.3766926875342093,0.3773805061351455,491092000,4,2010,17,0.008505430576921527,43.589670472350996,-0.7997844348560327,-0.003161328152204268,-0.002561514024381305,0.3918532566689645,832752000,0.20156114300000877,-190751091.09645173,-2.63931838859858
2010-04-27,0.3698146343231201,0.3817367257103183,0.368668278856442,0.3778391225898668,606704000,4,2010,17,-0.021237843799084357,36.692392154649866,-0.9680310013004231,-0.003816800048718094,-0.002810384006242148,0.3916375766862166,226048000,0.14482058047303842,-207928705.64424005,-6.002351736483102
2010-04-28,0.3705024719238281,0.3757757128051506,0.3629364926612044,0.3695853711050533,672164000,4,2010,17,0.002481431600046061,40.05520537015323,-1.2177746397913236,-0.004786789799347879,-0.0032174883787109173,0.3913575296333882,898212000,0.14610010380224217,-206678512.62824833,-4.2653955443981415
2010-04-29,0.3817368149757385,0.3821953791346567,0.3661463715169897,0.371648895442518,987128000,4,2010,17,0.027143682268203587,45.750087091708906,-1.4345077691320736,-0.005623031885196028,-0.003648433250579428,0.3910872023019636,1885340000,0.2097242037627964,-176746905.07226378,-2.001129258820599
2010-04-30,0.3601851165294647,0.3778390071894328,0.3599558619049107,0.377151188653247,1068048000,4,2010,17,-0.04498480353294306,32.8293116788756,-2.1443859264550507,-0.008375759117114245,-0.0043166513286764735,0.3905964913261274,817292000,0.14742240128141654,-237045643.67731234,-9.19076832704347
2010-05-03,0.3562875688076019,0.3640828011849613,0.3507850470121836,0.3620193452624547,1078972000,5,2010,18,-0.015832790512058003,26.12605333059308,-2.958245318927573,-0.011507658240122676,-0.005315221782423514,0.38994665297026604,-261680000,0.11452087396350084,-248721153.4848082,-12.004534387637591
2010-05-04,0.3381751775741577,0.3514729059398948,0.3331311918507177,0.3507850872202194,1311376000,5,2010,18,-0.03594767880809398,18.762389030609597,-3.5263955086968632,-0.013637239543291213,-0.006418467586876,0.3888190218409416,-1573056000,0.07431572710137287,-315386839.4239531,-17.505590247067182
2010-05-05,0.3324432969093323,0.3409263189262288,0.3283164132080348,0.3312969418440419,1330840000,5,2010,18,0.003460204186943624,15.789451012785918,-4.082377551366753,-0.01567717049366385,-0.007774499321934858,0.38756608848047924,-2903896000,0.04255997970570033,-337943835.2351064,-19.48917129524975
2010-05-06,0.3255652189254761,0.3370287997173608,0.2989697639643366,0.3301506676409904,1002888000,5,2010,18,-0.013888957875743495,18.080321068402043,-4.7450990205909545,-0.018078636282529592,-0.009407157062465317,0.3864330156721431,-3906784000,0.09462904647972226,-358693063.56126773,-16.764371636744595
2010-05-07,0.3200627267360687,0.3285457508979713,0.3085991458532389,0.3285457508979713,1153712000,5,2010,18,-0.025819917435294805,17.45686189587468,-5.315120295869869,-0.020089163612096728,-0.011288027669120035,0.38514831578629694,-5060496000,0.07596733289306234,-378192355.56112564,-17.78563926915994
2010-05-10,0.3338190615177154,0.3434484704002687,0.3301507400050377,0.3393215847836421,979156000,5,2010,19,-0.016216248870331133,26.061847226094343,-5.797100299386482,-0.021774889566959443,-0.013283370948924629,0.38436240143492917,-4081340000,0.03311666908017398,-336108112.02293515,-14.553963212715324
2010-05-11,0.330150693655014,0.3367995442535573,0.3276287007624524,0.3306092303633154,829124000,5,2010,19,-0.0013869446651490296,27.551087540136763,-6.1561969225724,-0.02295651611609334,-0.015302229428563012,0.3836592701098061,-4910464000,-0.010384765701111968,-345219430.6575453,-13.252990820791478
2010-05-12,0.3365702629089355,0.3384044095968779,0.3303799221776943,0.3324433781985305,901236000,5,2010,19,0.012413797299161401,30.528411326831957,-6.616565286466021,-0.024534954665563047,-0.017403554181937127,0.3829671251909106,-4009228000,0.012245794535359391,-327695472.5762313,-11.937601793713723
2010-05-13,0.3358823359012604,0.3505556959909875,0.3326725255701051,0.3351945174494943,1252000000,5,2010,19,0.00205199791750685,31.77189339274787,-6.8229640314168325,-0.025149287321628633,-0.01926727953799428,0.3821267803820143,-5261228000,-0.047699670253329045,-330254476.47088695,-10.888100901030816
2010-05-14,0.2971355617046356,0.314101635612655,0.2888817930649219,0.3131845623554711,2493068000,5,2010,19,-0.05124454580433477,21.739173436149514,-7.615274679215464,-0.027806488176186805,-0.021078260642001405,0.3790700393317298,-7754296000,-0.10163353812179544,-617850257.8734195,-21.92770818287253
2010-05-17,0.2978233695030212,0.3014917170611357,0.2884232459673928,0.2975940875314152,856060000,5,2010,20,0.0007704520392455178,23.83335680318895,-8.647909035227997,-0.0312720260176903,-0.023037681361379084,0.3780201682383112,-6898236000,-0.12997353201949413,-615868654.7946496,-19.46685126505773
2010-05-18,0.2879647612571716,0.3021795627771779,0.2863598418291918,0.3003453886675358,674112000,5,2010,20,-0.04122130013478857,21.875021579869838,-9.26341769306487,-0.0331105983410126,-0.02497472889997339,0.377175048382491,-7572348000,-0.15540067182697168,-638183243.9181159,-22.27723616473618
2010-05-19,0.2925502061843872,0.2930087429155298,0.2845257177299429,0.2865891466857202,826520000,5,2010,20,0.020800018310546883,18.166949262520532,-9.657293688393557,-0.034101164684845864,-0.026755009833564086,0.3761357748395927,-6745828000,-0.09795874477774628,-625022043.4827001,-23.363376361019732
2010-05-20,0.285672128200531,0.2925502624851681,0.2753548994422993,0.2840672083357614,1129136000,5,2010,20,0.005649789267026718,20.292554487114728,-9.673770853053423,-0.033696997433136644,-0.028266991369235186,0.37466720141129245,-7874964000,-0.11163234725621274,-651568890.1374058,-20.68741458472736
2010-05-21,0.2918623983860016,0.29988688714189,0.277418313159148,0.277418313159148,1069600000,5,2010,20,0.05206608411091943,24.775591150226035,-9.434064764708348,-0.03242277373106056,-0.029450089609690866,0.37339657286859834,-6805364000,-0.10016078952679712,-628391574.8281168,-18.082351466040173
2010-05-24,0.2833793759346008,0.2943844230630283,0.2824623023395359,0.2909453560846228,664564000,5,2010,21,-0.026004814965396535,26.79612047467795,-9.363958221662202,-0.031793742225720345,-0.030432003621871644,0.37259863042345326,-7469928000,-0.12434546915523145,-647707222.7621026,-16.203377797455545
2010-05-25,0.2909453213214874,0.2923209315497221,0.2716865048134854,0.274437779932498,966652000,5,2010,21,0.06015039690617553,32.69601431003943,-9.065435850788734,-0.03043721654476267,-0.031087810497338268,0.3714406249765936,-6503276000,-0.05926186921934258,-621898582.9625266,-12.482722910536726
