Date,Close,High,Low,Open,Volume
2010-01-04,6.447411060333252,6.462173069917781,6.398304652210158,6.4299375873533755,493729600
2010-01-05,6.458559036254883,6.495012355557433,6.42451550471913,6.465187058758854,601904800
2010-01-06,6.3558268547058105,6.484166651669908,6.3491988324585265,6.458558786130939,552160000
2010-01-07,6.344076633453369,6.3868571011218185,6.297982959205333,6.3793252578290245,477131200
2010-01-08,6.38625431060791,6.386857260320984,6.298285194397702,6.335641529122621,447610800
2010-01-11,6.3299174308776855,6.416983118453662,6.279906800179868,6.410957644337157,462229600
2010-01-12,6.257913589477539,6.31967389243089,6.218749215864552,6.302199615901173,594459600
2010-01-13,6.346186637878418,6.354622303812974,6.148857538817464,6.262435341742448,605892000
2010-01-14,6.309432506561279,6.340463304326972,6.2970806835531015,6.329919124037263,432894000
2010-01-15,6.2039875984191895,6.374806174003466,6.202179956136696,6.354620835182287,594067600
2010-01-19,6.478442668914795,6.482961775425333,6.243455163886841,6.276292797826078,730007600
2010-01-20,6.378723621368408,6.4938069781844,6.311540780542033,6.474525860051603,612152800
2010-01-21,6.268458366394043,6.426322579669442,6.242549630635982,6.3892671183737875,608154400
2010-01-22,5.957553863525391,6.251289021265508,5.93977951133017,6.229598109127204,881767600
2010-01-25,6.117824554443359,6.166930554641268,6.031059747019801,6.100953630839738,1065699600
2010-01-26,6.20428991317749,6.438374398988701,6.103064341780354,6.204591186941792,1867110000
2010-01-27,6.262735843658447,6.344077346961239,6.01117747843685,6.231705048036775,1722568400
2010-01-28,6.003946304321289,6.191033259062565,5.986171959598622,6.173861461770131,1173502400
2010-01-29,5.786130428314209,6.091615126418192,5.73160109455185,6.057873276013304,1245952400
2010-02-01,5.866569519042969,5.904830481682376,5.763235033881686,5.795470521385862,749876400
2010-02-02,5.900612831115723,5.914471424354279,5.825898948307284,5.902119602180668,698342400
2010-02-03,6.002140522003174,6.031363679190677,5.857231038003733,5.879826171404752,615328000
2010-02-04,5.785831451416016,5.976231668022625,5.771370308877544,5.926823568818947,757652000
2010-02-05,5.8885626792907715,5.904831464864725,5.749678672176091,5.803304605339309,850306800
2010-02-08,5.8481903076171875,5.961466789668746,5.844575023719569,5.89548946747531,478270800
2010-02-09,5.910554885864258,5.950020542650205,5.867172267871356,5.917483780272863,632886800
2010-02-10,5.878318786621094,5.922906900336321,5.852410048038444,5.90151606139598,370361600
2010-02-11,5.985267162322998,6.017804318201152,5.846383210847992,5.871087250884195,550345600
2010-02-12,6.036785125732422,6.074744811812045,5.88976676116617,5.968397194701423,655468800
2010-02-16,6.127767086029053,6.1365036211025465,6.071128837080451,6.083781930257564,543737600
2010-02-17,6.10215950012207,6.1551820613392,6.051244648059679,6.151566777010421,436396800
2010-02-18,6.113607406616211,6.142529280481181,6.05305259773653,6.074442226632647,422825200
2010-02-19,6.075648307800293,6.121742385296139,6.058777380688218,6.08137291106327,415469600
2010-02-22,6.037989139556885,6.1006528625865295,6.000933681081748,6.095832885610849,390563600
2010-02-23,5.936763763427734,6.0654048217272,5.896093019353718,6.025336222837522,575094800
2010-02-24,6.045222282409668,6.068720835032603,5.960264275010608,5.972013953556799,460566400
2010-02-25,6.085590839385986,6.1114995785345725,5.931643566605475,5.946405578757762,665126000
2010-02-26,6.164522171020508,6.181091824721057,6.085590461193348,6.097038461241204,507460800
2010-03-01,6.296176433563232,6.3115405901733235,6.1895275384207835,6.198565348585774,550093600
2010-03-02,6.291958808898926,6.351609403767862,6.258517824150557,6.324495167908173,566546400
2010-03-03,6.3064188957214355,6.322687678973279,6.264543451474793,6.294670023397767,372052800
2010-03-04,6.347994327545166,6.354321077042893,6.285330586843197,6.304913785142282,366041200
2010-03-05,6.596238136291504,6.6188332660537235,6.466090687632098,6.475430174190809,899620400
2010-03-08,6.600155353546143,6.630582799633143,6.5751500312099385,6.628173011547756,429889600
2010-03-09,6.718852996826172,6.778503585752878,6.564303195196142,6.57695628947838,920259200
2010-03-10,6.773683547973633,6.792965067448581,6.724276263257618,6.743256106756135,596218000
2010-03-11,6.7935662269592285,6.7935662269592285,6.7278905680617855,6.745665717301035,405700400
2010-03-12,6.82670783996582,6.860750570662187,6.801099970704607,6.849904714499217,416323600
2010-03-15,6.743556499481201,6.793565922912656,6.635401251479608,6.78995144295259,493502800
2010-03-16,6.76193380355835,6.777900908527385,6.703488310657031,6.753799815330724,446908000
2010-03-17,6.751992702484131,6.822187473767496,6.726385238675264,6.775491250081855,450956800
2010-03-18,6.767959117889404,6.778503295634211,6.706500486998951,6.751388661401456,342109600
2010-03-19,6.695656776428223,6.7857356290714534,6.664927251875943,6.77217871066484,559445600
2010-03-22,6.7709736824035645,6.80863250454464,6.63239095457834,6.64203171601854,456419600
2010-03-23,6.8797287940979,6.892382289970316,6.751388606513826,6.797783953576827,602431200
2010-03-24,6.910158157348633,6.935163477202838,6.854122042438086,6.8580390035541345,597780400
2010-03-25,6.828212738037109,6.958360578216668,6.816161788630876,6.9568538073062625,542284400
2010-03-26,6.956253528594971,6.987886070741096,6.885455392634239,6.897506344577195,640875200
2010-03-29,7.001139163970947,7.045726868001474,6.977942295306622,7.019517262276358,540744400
2010-03-30,7.105377197265625,7.154484407355396,7.057174210496152,7.127972322174155,527310000
2010-03-31,7.079769134521484,7.128273795844488,7.063501159909188,7.0945319474040005,430659600
2010-04-01,7.108994483947754,7.192143633846955,7.011986740164,7.152377103812635,603145200
2010-04-05,7.184910774230957,7.185513321531737,7.072839389693022,7.079166538585722,684507600
2010-04-06,7.216546058654785,7.237634415421222,7.140024139680947,7.176176183044298,447017200
2010-04-07,7.248480319976807,7.288247648398861,7.1900340200452,7.216846980138802,628502000
2010-04-08,7.228898048400879,7.276799366194867,7.171355970959519,7.243660059376287,572989200
2010-04-09,7.284330368041992,7.287343909719281,7.24426216987842,7.2734853185621375,334182800
2010-04-12,7.2993927001953125,7.322891241590586,7.284931564278796,7.296680834976433,333026400
2010-04-13,7.303610324859619,7.314757853608928,7.2638430023031795,7.28643893125682,306210800
2010-04-14,7.401823043823242,7.405438327661195,7.35301832094895,7.389471226278088,404076400
2010-04-15,7.4991350173950195,7.502448626491834,7.39640267729274,7.404536666508055,376784800
2010-04-16,7.453339099884033,7.566013024718528,7.367478126032929,7.488586908084971,750545600
2010-04-19,7.443397521972656,7.468101155464872,7.283725714001818,7.442192427437964,566924400
2010-04-20,7.368683815002441,7.509074120806321,7.319577415783584,7.487684093467274,738326400
2010-04-21,7.809440612792969,7.840471411010201,7.704298070978854,7.796787113579559,982391200
2010-04-22,8.027856826782227,8.036292490764808,7.718455560837893,7.779914593956067,793424800
2010-04-23,8.159209251403809,8.199879997556646,8.043824230423088,8.073649122480811,796955600
2010-04-26,8.119140625,8.208315229454598,8.079674171356412,8.190842158802145,479068800
2010-04-27,7.894395351409912,8.06913008219505,7.848603356079456,8.051957882828832,709343600
2010-04-28,7.88114070892334,7.953443991937929,7.724783260521649,7.930849668509825,758402400
2010-04-29,8.093229293823242,8.13420089616249,7.893489313426482,7.923916741568586,558840800
2010-04-30,7.865774154663086,8.151374342834682,7.863063093969829,8.113414666314783,542463600
2010-05-03,8.024243354797363,8.070337841165477,7.919703363714776,7.948625646759671,454342000
2010-05-04,7.793171405792236,7.932055800180148,7.7350275784929226,7.920005653670707,723819600
2010-05-05,7.712130069732666,7.776902718644553,7.493410156189856,7.62295545401363,883103200
2010-05-06,7.418694019317627,7.7802135369424095,6.002739692606664,7.647053806386383,1285860800
2010-05-07,7.105679035186768,7.4283363686879325,6.784830148572169,7.3421744935372555,1676018400
2010-05-10,7.6518778800964355,7.671761951963067,7.487386398819828,7.539204690730066,984306400
2010-05-11,7.728100776672363,7.829627250519207,7.546737937675447,7.587107025447595,848906800
2010-05-12,7.895901679992676,7.927233339847421,7.79377271288662,7.8100398835011156,654379600
2010-05-13,7.783531188964844,7.983572141701427,7.724482335614441,7.929946216109979,599712400
2010-05-14,7.646752834320068,7.726890020728299,7.516605828175176,7.6871227011909,759362800
2010-05-17,7.658805847167969,7.717854697305268,7.462681061805745,7.673266987071623,762834800
2010-05-18,7.6027703285217285,7.789254348785975,7.5395036476638655,7.741955578364352,782678400
2010-05-19,7.481661796569824,7.619641971703292,7.376520061643147,7.516608751028992,1025726800
2010-05-20,7.162920951843262,7.346392230231454,7.1162239255718065,7.287041707203514,1282915200
2010-05-21,7.300299167633057,7.365975237838795,6.969808693597598,7.0140947292524425,1223891200
2010-05-24,7.4340596199035645,7.558784524103873,7.418996738671324,7.449725853033059,754238800
2010-05-25,7.387664794921875,7.434059336173202,7.144843821966657,7.210820751647867,1048006400
2010-05-26,7.354225158691406,7.5958418854128675,7.343379303420403,7.534081971823627,850654000
2010-05-27,7.63259744644165,7.648866233124188,7.5048605614789725,7.549749155065433,666282400
2010-05-28,7.73893928527832,7.814858623850872,7.632591715215832,7.814557752484088,815614800
2010-06-01,7.857940196990967,8.011887399939942,7.801603235568988,7.823595808057266,876472800
2010-06-02,7.951941013336182,7.977548081146168,7.842881500226435,7.969714961883002,688548000
2010-06-03,7.9269328117370605,8.000140311722689,7.845288843445048,7.988992782274652,650106800
2010-06-04,7.71122407913208,7.890175798386153,7.671155890840542,7.779008638439907,758304400
2010-06-07,7.559989929199219,7.8073296250479185,7.548239851635312,7.781420889047427,886942000
2010-06-08,7.511488914489746,7.646155505613499,7.40062255454197,7.629284170537528,1000770400
2010-06-09,7.326809883117676,7.588913233726489,7.305420652353679,7.5759580595041545,854630000
2010-06-10,7.5470380783081055,7.561196741466928,7.29668475722772,7.376219438583405,776356000
2010-06-11,7.637415409088135,7.647959586364546,7.452437379441114,7.4783461131989615,545759200
2010-06-14,7.660615921020508,7.807332662746894,7.652481929477739,7.711229122277879,602960400
2010-06-15,7.823601245880127,7.828421627251977,7.697370324348125,7.7015881580484935,585074000
2010-06-16,8.051356315612793,8.066419197087132,7.8519171360662465,7.866076598618577,783678000
2010-06-17,8.19054126739502,8.221572057111265,8.11914060524104,8.15227990868052,872855200
2010-06-18,8.256818771362305,8.284837627452385,8.176983252731864,8.201988567379082,784621600
2010-06-21,8.139327049255371,8.405646620939464,8.095944431698483,8.365879288551426,776490400
2010-06-22,8.25019359588623,8.314062026593948,8.179396270659096,8.199279535136272,717262000
2010-06-23,8.163426399230957,8.274594383213852,8.07093738462383,8.272184193616978,768457200
2010-06-24,8.104080200195312,8.230611978445065,8.076965558168,8.164332546847726,714277200
2010-06-25,8.034784317016602,8.142337002841849,8.007971363416923,8.136010658194149,549942400
2010-06-28,8.082989692687988,8.126673984247255,7.969110628481391,8.041715591131144,584948000
2010-06-29,7.717555522918701,7.9651969927551525,7.661218520486704,7.957062196687862,1133344800
2010-06-30,7.577767372131348,7.771782894121191,7.531975358370604,7.733823195563263,739452000
2010-07-01,7.485879421234131,7.676280424992746,7.327413437676742,7.661216736218583,1022896000
2010-07-02,7.439484596252441,7.559690012624573,7.326809817287516,7.546433162519526,693842800
2010-07-06,7.49039888381958,7.616026427307751,7.4159854684390405,7.561798756994547,615235600
2010-07-07,7.79287052154541,7.795884064065646,7.524141527639304,7.546434180276321,654556000
2010-07-08,7.775397300720215,7.920307182625589,7.6789920982959,7.907653683047561,738144400
2010-07-09,7.821492671966553,7.82992753483382,7.687126955653477,7.739246122137187,433322400
2010-07-12,7.7512946128845215,7.888672219417699,7.678087105786436,7.788651751895233,562878400
2010-07-13,7.585897922515869,7.72448060521163,7.424117567393658,7.722071220105609,1190924000
2010-07-14,7.613917350769043,7.706406391038547,7.5015450452776005,7.51299425350865,812047600
