Date,Close,High,Low,Open,Volume
2010-01-04,0.423922598361969,0.42690312767421,0.4152102924228287,0.4243811350258676,800204000
2010-01-05,0.4301130175590515,0.4346984396982569,0.42231778352363925,0.42231778352363925,728648000
2010-01-06,0.4328641891479492,0.4337812624817829,0.425756775151304,0.4298836598160894,649168000
2010-01-07,0.4243810772895813,0.4324055908067865,0.42117129374770973,0.43057141706946134,547792000
2010-01-08,0.4252982437610626,0.42827877312990187,0.4184201116781723,0.4209420770431383,478168000
2010-01-11,0.41933712363243103,0.4294250656092226,0.41337606576745134,0.42759089185605476,556612000
2010-01-12,0.4051223695278168,0.41475177661012913,0.3964100631506746,0.4131468845401665,627432000
2010-01-13,0.4106248617172241,0.41200049900868196,0.3920538949388738,0.4078736144655746,508868000
2010-01-14,0.4042052924633026,0.40856143194646566,0.39732716022803377,0.40558092984286354,608524000
2010-01-15,0.3922830820083618,0.4046637335044599,0.38700984307472347,0.40122466819964286,818192000
2010-01-19,0.39961981773376465,0.40214178281861357,0.3881562382042843,0.3893025934241059,545328000
2010-01-20,0.39801493287086487,0.39961985218197454,0.3893026269829457,0.3945758669149441,719728000
2010-01-21,0.3909075856208801,0.4048931328477982,0.3872392372996746,0.39778571822468844,608632000
2010-01-22,0.37738052010536194,0.39342949384208636,0.3750878095715442,0.38632208025474507,1067916000
2010-01-25,0.3838002681732178,0.39113693934195143,0.38081973782399825,0.3835709860958638,643676000
2010-01-26,0.37164878845214844,0.3844879799176209,0.37141950643869515,0.3819659870947096,714636000
2010-01-27,0.3817368149757385,0.3831124527899398,0.36729272725173184,0.37141961336305895,812504000
2010-01-28,0.3688974380493164,0.3860927929291532,0.36362419880150115,0.38471715579276206,687764000
2010-01-29,0.35284852981567383,0.37715127476820687,0.34734600760105805,0.3730243899400621,774700000
2010-02-01,0.37990257143974304,0.38059039022210983,0.3512436559371176,0.3542241857731927,949832000
2010-02-02,0.3838002681732178,0.3886149731474398,0.37738067065134717,0.3785270263755642,849812000
2010-02-03,0.38700997829437256,0.3886148978623818,0.3785269530448098,0.3803611273144839,562296000
2010-02-04,0.36454129219055176,0.38357079310421527,0.36041440819353543,0.38357079310421527,783480000
2010-02-05,0.37187814712524414,0.372795248104244,0.3576633142665953,0.3640829391257653,604856000
2010-02-08,0.3711901605129242,0.38013174752899015,0.36385349265215544,0.37073162389623815,445160000
2010-02-09,0.36820971965789795,0.3789854830517168,0.36454139851494033,0.37715130881460274,930144000
2010-02-10,0.3753172755241394,0.3787563432610094,0.3679806031517396,0.3705025970912899,535828000
2010-02-11,0.39251238107681274,0.3966392650887995,0.378526837294875,0.3812780841924453,695980000
2010-02-12,0.3977857232093811,0.40581021134771317,0.3854050679686212,0.389761235071049,780212000
2010-02-16,0.4051223695278168,0.40672728892904764,0.3982442372297469,0.4030589407709031,457024000
2010-02-17,0.4090200662612915,0.4103956765460191,0.39732722851910746,0.4101664218308675,876560000
2010-02-18,0.38219520449638367,0.3886147991438592,0.3716487256232978,0.386551343365422,1515508000
2010-02-19,0.3801317811012268,0.3847172023355876,0.37829760714122923,0.3805903177584096,510548000
2010-02-22,0.3808196187019348,0.38746849622136104,0.3782976259650373,0.3817366920619333,458084000
2010-02-23,0.37164878845214844,0.3835708791950765,0.3677511582110548,0.3819659870947096,489764000
2010-02-24,0.3794439733028412,0.3831123213277601,0.3737121965959474,0.3748585519373262,445868000
2010-02-25,0.3760048747062683,0.3769219752986853,0.36133151120897966,0.3707316351264812,576972000
2010-02-26,0.3714194893836975,0.3769220114724909,0.36912677867951715,0.37417073676246043,393396000
2010-03-01,0.3863220810890198,0.38815625498628803,0.36866821540675193,0.3716487445734047,555868000
2010-03-02,0.3860929012298584,0.3945759264004268,0.3833416535166025,0.3897612497350468,538648000
2010-03-03,0.3812781572341919,0.39044900020379997,0.3780683731273362,0.3883855714681453,399300000
2010-03-04,0.3819660246372223,0.3858636279301331,0.37715132053162737,0.3828830981186349,557396000
2010-03-05,0.393658846616745,0.39641009428580987,0.37921476219006667,0.37921476219006667,632832000
2010-03-08,0.3879270553588867,0.39503446996976826,0.3863221358890771,0.3938881145377725,439312000
2010-03-09,0.40237104892730713,0.40626865105474314,0.39159528842092206,0.3918245703883502,830832000
2010-03-10,0.40328818559646606,0.4076443523442506,0.4009954748864534,0.4012247568899617,418520000
2010-03-11,0.3941173553466797,0.4014540517181085,0.39251246326465533,0.4000784143156485,540660000
2010-03-12,0.3954930007457733,0.3996198857053281,0.39342954460036145,0.39847353029052224,520352000
2010-03-15,0.3934296667575836,0.39893219085590903,0.3897613446899774,0.3950345867016436,358904000
2010-03-16,0.40718573331832886,0.40947844356465857,0.3929709079260751,0.39320018988321287,664988000
2010-03-17,0.41498100757598877,0.4204835294987919,0.40947851298445226,0.40947851298445226,651168000
2010-03-18,0.40030771493911743,0.41566887243489775,0.39663936658284016,0.41566887243489775,740964000
2010-03-19,0.3954930007457733,0.40741509159350003,0.3904490150556125,0.40626873617869425,584612000
2010-03-22,0.4019125699996948,0.4035174620082103,0.3904489892772211,0.3904489892772211,435336000
2010-03-23,0.410166472196579,0.4122299015426821,0.40214195489291715,0.404893230462756,493612000
2010-03-24,0.39641013741493225,0.40787372072392725,0.3957223185900143,0.4067273651261551,436252000
2010-03-25,0.3975563645362854,0.40466377787811286,0.39663929128694325,0.40214178544552515,495184000
2010-03-26,0.3975563645362854,0.4051223145027839,0.3943465808323234,0.4009954302182152,344676000
2010-03-29,0.4026004672050476,0.4035175407227316,0.3945759509345864,0.4000784740345079,394456000
2010-03-30,0.4042052924633026,0.4092492506362461,0.39732716022803377,0.4071858218981727,324104000
2010-03-31,0.3989320695400238,0.4044345919650233,0.39686861338142304,0.4026004178233568,389840000
2010-04-01,0.3948051631450653,0.4053516433892938,0.3906782783829208,0.4007662219494149,339664000
2010-04-05,0.40076619386672974,0.4014540125007679,0.3968685640509352,0.39732712802780445,413636000
2010-04-06,0.3909075856208801,0.39663936279072043,0.38402942568580234,0.3957222620447843,809260000
